motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label
ARCH1020_IRF_IRF7	0.934818845612615	0.0415335463258786	0.0444295132910595	13	2116	0.636628428369968	1	G1
ARCH1020_IRF_IRF7	0.321035663912956	0.0142857142857143	0.0444988388878428	2	2127	0.987103899398378	1	G2
ARCH1020_IRF_IRF7	0.927864380930035	0.0412371134020619	0.0444430395751675	20	2109	0.664576221862705	1	G3
ARCH1020_IRF_IRF7	1.30875228241023	0.0580645161290323	0.0443663150845471	9	2120	0.252319145978912	0.891905572981201	G4
ARCH1020_IRF_IRF7	1.59111135740212	0.0705882352941176	0.0443641074936264	6	2123	0.176441407036522	0.827996226145832	G5
ARCH1020_IRF_IRF7	0.60746521368283	0.027027027027027	0.0444914810235346	6	2123	0.932232159000666	1	G6
ARCH1020_IRF_IRF7	0.945576347145515	0.0420594633792603	0.0444802405498282	58	2071	0.685067787675332	1	G7
ARCH1020_IRF_IRF7	2.6026486466901	0.115384615384615	0.044333535197444	6	2123	0.0271323989729241	0.944764046287971	G8
ARCH1020_IRF_IRF7	1.73243204164257	0.0769230769230769	0.0444017860868839	1	2128	0.446019687569763	1	G9
ARCH1021_IRF_IRF9_IRF4_IRF8	1.1047416099391	0.0479233226837061	0.043379666568681	15	2066	0.384737554473388	1	G1
ARCH1021_IRF_IRF9_IRF4_IRF8	0.822305945499587	0.0357142857142857	0.0434318709596435	5	2076	0.731559421530164	1	G2
ARCH1021_IRF_IRF9_IRF4_IRF8	1.23792008428023	0.0536082474226804	0.0433050954608674	26	2055	0.159204985644896	0.701155794610812	G3
ARCH1021_IRF_IRF9_IRF4_IRF8	1.18971103123104	0.0516129032258065	0.0433827222501256	8	2073	0.359890568386855	0.984468921253841	G4
ARCH1021_IRF_IRF9_IRF4_IRF8	0.541595223948165	0.0235294117647059	0.0434446441258829	2	2079	0.88850026473958	1	G5
ARCH1021_IRF_IRF9_IRF4_IRF8	0.20677387344054	0.00900900900900901	0.0435693777898862	2	2079	0.999428117167028	1	G6
ARCH1021_IRF_IRF9_IRF4_IRF8	1.07132880307092	0.0464104423495286	0.0433204467353952	64	2017	0.307663736663801	0.790553177652681	G7
ARCH1021_IRF_IRF9_IRF4_IRF8	0.885910385910386	0.0384615384615385	0.0434147054524192	2	2079	0.665915613888065	1	G8
ARCH1021_IRF_IRF9_IRF4_IRF8	1.77241124260355	0.0769230769230769	0.0434002420398114	1	2080	0.438425031365348	1	G9
ARCH1022_zf_C2H2_ZNF787	1.18203191278136	0.0351437699680511	0.0297316591777601	11	1416	0.330632831382027	0.975800256338777	G1
ARCH1022_zf_C2H2_ZNF787	0.719286717495987	0.0214285714285714	0.0297914182305069	3	1424	0.790224003519829	1	G2
ARCH1022_zf_C2H2_ZNF787	1.60284606573266	0.0474226804123711	0.0295865469718043	23	1404	0.0204269221053723	0.208569625707485	G3
ARCH1022_zf_C2H2_ZNF787	1.08397985572342	0.032258064516129	0.0297589151180311	5	1422	0.491282610076802	1	G4
ARCH1022_zf_C2H2_ZNF787	1.97956482170927	0.0588235294117647	0.0297153842938939	5	1422	0.109668331090645	0.699497673424714	G5
ARCH1022_zf_C2H2_ZNF787	0.301672198514304	0.00900900900900901	0.0298635706352034	2	1425	0.990577765588842	1	G6
ARCH1022_zf_C2H2_ZNF787	0.824093533033446	0.0246555474981871	0.0299183848797251	34	1393	0.890091889356072	1	G7
ARCH1022_zf_C2H2_ZNF787	0	0	0.0297993192306889	0	1427	1	1	G8
ARCH1022_zf_C2H2_ZNF787	0	0	0.0297750698994283	0	1427	1	1	G9
ARCH1023_MBNL2	1.11065506867844	0.0670926517571885	0.0604081804056608	21	2877	0.342734680301884	0.98013703055648	G1
ARCH1023_MBNL2	0.945111220958972	0.0571428571428571	0.0604615159312956	8	2890	0.615878655919287	1	G2
ARCH1023_MBNL2	0.645718193960532	0.0391752577319588	0.0606692797235217	19	2879	0.985494600411039	1	G3
ARCH1023_MBNL2	0.853380957696171	0.0516129032258065	0.0604804955633685	8	2890	0.72597395148529	1	G4
ARCH1023_MBNL2	0.388804029899253	0.0235294117647059	0.060517407113303	2	2896	0.967821936680415	1	G5
ARCH1023_MBNL2	0.445936600500916	0.027027027027027	0.0606073307207075	6	2892	0.993264115865463	1	G6
ARCH1023_MBNL2	0.835732594289161	0.050761421319797	0.0607388316151203	70	2828	0.946970846223837	1	G7
ARCH1023_MBNL2	1.27284567540269	0.0769230769230769	0.0604339382295821	4	2894	0.385836900847341	1	G8
ARCH1023_MBNL2	2.5460050998725	0.153846153846154	0.0604264908400451	2	2896	0.183547006675418	1	G9
ARCH1024_zf_C2H2_ZNF197	1.0797361775744	0.0415335463258786	0.0384663839079494	13	1832	0.429416451763503	1	G1
ARCH1024_zf_C2H2_ZNF197	1.3002992383025	0.05	0.0384526872947133	7	1838	0.294423073896097	1	G2
ARCH1024_zf_C2H2_ZNF197	0.748119161969967	0.0288659793814433	0.0385847346904371	14	1831	0.894089438106772	1	G3
ARCH1024_zf_C2H2_ZNF197	0.837727910238429	0.032258064516129	0.0385066130922485	5	1840	0.715935190632624	1	G4
ARCH1024_zf_C2H2_ZNF197	0.610947623759216	0.0235294117647059	0.038512976971622	2	1843	0.843611121690994	1	G5
ARCH1024_zf_C2H2_ZNF197	1.28917985597375	0.0495495495495496	0.0384349393297986	11	1834	0.237901050264556	0.814317442825572	G6
ARCH1024_zf_C2H2_ZNF197	0.844089920232052	0.0326323422770123	0.038659793814433	45	1800	0.890503823851324	1	G7
ARCH1024_zf_C2H2_ZNF197	0.999353061480028	0.0384615384615385	0.0384864368200138	2	1843	0.599803064379346	1	G8
ARCH1024_zf_C2H2_ZNF197	0	0	0.0384968493093519	0	1845	1	1	G9
ARCH1025_zf_C2H2_ZNF124	1.31676701892357	0.0287539936102236	0.0218368118254735	9	1040	0.249322918391773	0.858643586852761	G1
ARCH1025_zf_C2H2_ZNF124	0.979220158426659	0.0214285714285714	0.0218833029979707	3	1046	0.593798434291898	1	G2
ARCH1025_zf_C2H2_ZNF124	0.941706438585873	0.0206185567010309	0.0218948876807013	10	1039	0.619049063346775	1	G3
ARCH1025_zf_C2H2_ZNF124	0.884179362240178	0.0193548387096774	0.0218901724426586	3	1046	0.662070913059096	1	G4
ARCH1025_zf_C2H2_ZNF124	0	0	0.0219208425627952	0	1049	1	1	G5
ARCH1025_zf_C2H2_ZNF124	0.410585370470757	0.00900900900900901	0.0219418655824968	2	1047	0.95641878718898	1	G6
ARCH1025_zf_C2H2_ZNF124	1.02816453937892	0.0224800580130529	0.0218642611683849	31	1018	0.464674172724325	0.970953763784784	G7
ARCH1025_zf_C2H2_ZNF124	4.41045903330386	0.0961538461538462	0.0218013239501326	5	1044	0.0055207217387347	0.535510008657266	G8
ARCH1025_zf_C2H2_ZNF124	0	0	0.0218879105287318	0	1049	1	1	G9
ARCH1026_zf_C2H2_BCL11A	1.71970778039043	0.0798722044728434	0.0464452189980263	25	2212	0.00670816636093895	0.0963988351127523	G1
ARCH1026_zf_C2H2_BCL11A	0.611592348538161	0.0285714285714286	0.046716458503316	4	2233	0.896360316266567	1	G2
ARCH1026_zf_C2H2_BCL11A	0.882663951006515	0.0412371134020619	0.0467189278037679	20	2217	0.745431203046589	1	G3
ARCH1026_zf_C2H2_BCL11A	1.10644727130639	0.0516129032258065	0.0466474133601205	8	2229	0.436789646774134	1	G4
ARCH1026_zf_C2H2_BCL11A	1.00848765838624	0.0470588235294118	0.0466627659129853	4	2233	0.564659556844746	1	G5
ARCH1026_zf_C2H2_BCL11A	1.15923474035834	0.0540540540540541	0.0466290839742649	12	2225	0.342705288167861	0.929857704958951	G6
ARCH1026_zf_C2H2_BCL11A	0.771915793536399	0.0362581580855693	0.0469716494845361	50	2187	0.976163198299681	1	G7
ARCH1026_zf_C2H2_BCL11A	0.411853240677033	0.0192307692307692	0.0466932570426212	1	2236	0.916782277741407	1	G8
ARCH1026_zf_C2H2_BCL11A	0	0	0.0466761256937779	0	2237	1	1	G9
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	1.58578393676817	0.0670926517571885	0.0423088229118549	21	2015	0.0272618188594269	0.244493499163988	G1
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0.67208942632171	0.0285714285714286	0.0425113496098245	4	2032	0.850103427110276	1	G2
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0.872735075046233	0.0371134020618557	0.0425253930121802	18	2018	0.752978113581678	1	G3
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	1.21610994464592	0.0516129032258065	0.0424409844299347	8	2028	0.337926718448601	0.961056510268481	G4
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0.553577419168257	0.0235294117647059	0.0425042838634179	2	2034	0.880971567788022	1	G5
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	1.27435637218246	0.0540540540540541	0.0424167487478257	12	2024	0.236379998520108	0.814317442825572	G6
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0.693888455729607	0.0297316896301668	0.0428479381443299	41	1995	0.994803000687136	1	G7
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0	0	0.0425167582015996	0	2036	1	1	G8
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0	0	0.0424821599966615	0	2036	1	1	G9
ARCH1028_IRF_IRF4	1.60732124375647	0.0766773162939297	0.0477050350648805	24	2272	0.0165272486774172	0.1746615074236	G1
ARCH1028_IRF_IRF4	1.34359110500344	0.0642857142857143	0.0478461892508212	9	2287	0.229100558179386	0.958762890624366	G2
ARCH1028_IRF_IRF4	0.903168913560666	0.0432989690721649	0.0479411640746829	21	2275	0.712942238386098	1	G3
ARCH1028_IRF_IRF4	1.75544911194947	0.0838709677419355	0.0477774987443496	13	2283	0.035837639693879	0.375662801502318	G4
ARCH1028_IRF_IRF4	0.73657422847028	0.0352941176470588	0.047916579596272	3	2293	0.779524207716963	1	G5
ARCH1028_IRF_IRF4	0.940251274896944	0.0450450450450451	0.0479074543663684	10	2286	0.623394850878023	1	G6
ARCH1028_IRF_IRF4	0.952577966406078	0.0456852791878173	0.0479596219931272	63	2233	0.669734653393089	1	G7
ARCH1028_IRF_IRF4	0.802880423848166	0.0384615384615385	0.0479044417065174	2	2294	0.718434493238655	1	G8
ARCH1028_IRF_IRF4	0	0	0.0479071902516379	0	2296	1	1	G9
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	0.519316533818927	0.0159744408945687	0.030760508965691	5	1465	0.964628707806549	1	G1
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1.16526084836665	0.0357142857142857	0.0306491767610201	5	1465	0.42914954743314	1	G2
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1.28120102027041	0.0391752577319588	0.0305769798120285	19	1451	0.167132234645896	0.708160919342047	G3
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1.26345848757271	0.0387096774193548	0.0306378704168759	6	1464	0.340003551145528	0.96330764648776	G4
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1.53612069657331	0.0470588235294118	0.0306348476616375	4	1466	0.263951190767036	0.926681194191346	G5
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	0.880907546891154	0.027027027027027	0.0306808894104826	6	1464	0.678378199913645	1	G6
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	0.871774655927032	0.0268310369833212	0.0307774914089347	37	1433	0.819577805003528	1	G7
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1.25463739258017	0.0384615384615385	0.0306555014930983	2	1468	0.476395639247652	1	G8
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	2.50960883908467	0.0769230769230769	0.0306514209406168	1	1469	0.332971679748566	1	G9
ARCH103_zf_C4_Nuclear_receptors_nhr_65	0.626687579937997	0.0319488817891374	0.0509805568387016	10	2428	0.959270445679326	1	G1
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.12402116402116	0.0571428571428571	0.050837883637733	8	2430	0.419596698349753	1	G2
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.09571508592491	0.0556701030927835	0.050807097399587	27	2411	0.341995439151873	0.922402625753596	G3
ARCH103_zf_C4_Nuclear_receptors_nhr_65	0.633546796070164	0.032258064516129	0.0509166248116524	5	2433	0.899880254208973	1	G4
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.38895123839009	0.0705882352941176	0.0508212479625528	6	2432	0.263992894092497	0.926681194191346	G5
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.33063211787933	0.0675675675675676	0.0507785485256827	15	2423	0.16178492855232	0.705309576160675	G6
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.2792507943917	0.0645395213923133	0.0504510309278351	89	2349	0.0132541346996345	0.0770840039490519	G7
ARCH103_zf_C4_Nuclear_receptors_nhr_65	0.756078691423519	0.0384615384615385	0.0508697558836427	2	2436	0.749283340042105	1	G8
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.5127679050535	0.0769230769230769	0.0508492258899136	1	2437	0.492684940489361	1	G9
ARCH1030_zf_C2H2_ZNF41	1.21565707916601	0.0575079872204473	0.0473060933103767	18	2253	0.231681948774784	0.835822027832551	G1
ARCH1030_zf_C2H2_ZNF41	1.3584406972338	0.0642857142857143	0.0473231657566058	9	2262	0.219981701103313	0.946374946167827	G2
ARCH1030_zf_C2H2_ZNF41	0.825498525937998	0.0391752577319588	0.0474564841741476	19	2252	0.831571104188617	1	G3
ARCH1030_zf_C2H2_ZNF41	0.953174512709449	0.0451612903225806	0.0473798761091579	7	2264	0.604926652327325	1	G4
ARCH1030_zf_C2H2_ZNF41	0.496243486376481	0.0235294117647059	0.0474150541229573	2	2269	0.91571715135238	1	G5
ARCH1030_zf_C2H2_ZNF41	1.14178720553223	0.0540540540540541	0.0473416182911751	12	2259	0.361675795850458	0.962107210117378	G6
ARCH1030_zf_C2H2_ZNF41	1.05798736595843	0.0500362581580856	0.0472938144329897	69	2202	0.336036081801436	0.831770445618347	G7
ARCH1030_zf_C2H2_ZNF41	0.405684513724161	0.0192307692307692	0.0474032618455948	1	2270	0.91994299672272	1	G8
ARCH1030_zf_C2H2_ZNF41	1.62405964079973	0.0769230769230769	0.0473646872261403	1	2270	0.467935676644219	1	G9
ARCH1031_zf_C2H2_PRDM1	0.888224821426266	0.0415335463258786	0.0467601730147399	13	2227	0.70655594123007	1	G1
ARCH1031_zf_C2H2_PRDM1	0.763806327900288	0.0357142857142857	0.0467583003828532	5	2235	0.788021739770561	1	G2
ARCH1031_zf_C2H2_PRDM1	1.05967471807659	0.0494845360824742	0.0466978547646142	24	2216	0.41601047458361	1	G3
ARCH1031_zf_C2H2_PRDM1	1.52136499804628	0.0709677419354839	0.0466474133601205	11	2229	0.111085492105263	0.635175150648199	G4
ARCH1031_zf_C2H2_PRDM1	0.503117279083215	0.0235294117647059	0.0467672503865926	2	2238	0.911742529329326	1	G5
ARCH1031_zf_C2H2_PRDM1	0.770399431689754	0.036036036036036	0.0467757822159817	8	2232	0.81859655678091	1	G6
ARCH1031_zf_C2H2_PRDM1	0.834050424382998	0.0391588107324148	0.0469501718213058	54	2186	0.924575524695678	1	G7
ARCH1031_zf_C2H2_PRDM1	0.822970371897986	0.0384615384615385	0.0467350220310314	2	2238	0.705443377906209	1	G8
ARCH1031_zf_C2H2_PRDM1	0	0	0.04673872219672	0	2240	1	1	G9
ARCH1032_zf_C2H2_ZNF34	0.573916999185085	0.0255591054313099	0.0445344979632974	8	2121	0.969776274757954	1	G1
ARCH1032_zf_C2H2_ZNF34	1.12627238454288	0.05	0.0443942341889998	7	2122	0.429399383927409	1	G2
ARCH1032_zf_C2H2_ZNF34	0.834286774724443	0.0371134020618557	0.0444851856534749	18	2111	0.813028600616458	1	G3
ARCH1032_zf_C2H2_ZNF34	1.16278687776612	0.0516129032258065	0.0443872425916625	8	2121	0.383490654742656	1	G4
ARCH1032_zf_C2H2_ZNF34	1.05974256055363	0.0470588235294118	0.0444059012830693	4	2125	0.525126969483841	1	G5
ARCH1032_zf_C2H2_ZNF34	1.21837378237945	0.0540540540540541	0.0443657396734916	12	2117	0.284054396419024	0.855837101311018	G6
ARCH1032_zf_C2H2_ZNF34	1.02957725023464	0.0456852791878173	0.044372852233677	63	2066	0.426514126571947	0.930451701019606	G7
ARCH1032_zf_C2H2_ZNF34	0.432755566801619	0.0192307692307692	0.0444379476684695	1	2128	0.905908581635463	1	G8
ARCH1032_zf_C2H2_ZNF34	0	0	0.0444226515878646	0	2129	1	1	G9
ARCH1033_HMGbox_Sox_pan	0.854430010719396	0.0383386581469649	0.0448704489144585	12	2137	0.749236074569048	1	G1
ARCH1033_HMGbox_Sox_pan	1.11575630252101	0.05	0.0448126529843721	7	2142	0.43897024933088	1	G2
ARCH1033_HMGbox_Sox_pan	0.965558871405318	0.0432989690721649	0.044843427319088	21	2128	0.595994667143156	1	G3
ARCH1033_HMGbox_Sox_pan	0.863137296223263	0.0387096774193548	0.0448476477482002	6	2143	0.69884509034888	1	G4
ARCH1033_HMGbox_Sox_pan	1.31293898156277	0.0588235294117647	0.0448029422827768	5	2144	0.333238384018148	0.986896428100072	G5
ARCH1033_HMGbox_Sox_pan	0.803144106273485	0.036036036036036	0.0448687050736635	8	2141	0.782201480356029	1	G6
ARCH1033_HMGbox_Sox_pan	0.77137203562377	0.0348078317621465	0.0451245704467354	48	2101	0.974166712466036	1	G7
ARCH1033_HMGbox_Sox_pan	0.857851743040378	0.0384615384615385	0.0448347150583666	2	2147	0.683305255520765	1	G8
ARCH1033_HMGbox_Sox_pan	0	0	0.0448399616074782	0	2149	1	1	G9
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	1.87355885815764	0.0894568690095847	0.0477470289337757	28	2274	0.00127943469872719	0.0302169099282003	G1
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	1.04137254901961	0.05	0.0480135567689701	7	2295	0.511112709082454	1	G2
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.857522339781527	0.0412371134020619	0.0480886753487588	20	2282	0.787652037497438	1	G3
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	1.21001083240719	0.0580645161290323	0.0479867738155031	9	2293	0.328156431134175	0.949201250460725	G4
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.734651894685669	0.0352941176470588	0.0480419609646007	3	2299	0.781040306409694	1	G5
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.655594810496771	0.0315315315315315	0.0480960663914328	7	2295	0.912205664592924	1	G6
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.566703480014452	0.0275562001450326	0.0486254295532646	38	2264	0.999961706829078	1	G7
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.400218968341524	0.0192307692307692	0.0480506191659532	1	2301	0.922722027129955	1	G8
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0	0	0.048032383257522	0	2302	1	1	G9
ARCH1035_HMGbox_Sox_TCF7	0.940313027246293	0.0351437699680511	0.0373745433166758	11	1780	0.624024270095289	1	G1
ARCH1035_HMGbox_Sox_TCF7	1.14763505402161	0.0428571428571429	0.0373438774869767	6	1785	0.425199553601194	1	G2
ARCH1035_HMGbox_Sox_TCF7	0.71538969999884	0.0268041237113402	0.0374678636152906	13	1778	0.917783385133388	1	G3
ARCH1035_HMGbox_Sox_TCF7	0.690059028467246	0.0258064516129032	0.0373974552151348	4	1787	0.834792935800441	1	G4
ARCH1035_HMGbox_Sox_TCF7	0.629388748232664	0.0235294117647059	0.037384544656664	2	1789	0.83129232665455	1	G5
ARCH1035_HMGbox_Sox_TCF7	0.601739757674808	0.0225225225225225	0.0374290085294549	5	1786	0.920456334653807	1	G6
ARCH1035_HMGbox_Sox_TCF7	0.712230947516213	0.0268310369833212	0.0376718213058419	37	1754	0.987912080233382	1	G7
ARCH1035_HMGbox_Sox_TCF7	0	0	0.0374005471213482	0	1791	1	1	G8
ARCH1035_HMGbox_Sox_TCF7	0	0	0.0373701122563953	0	1791	1	1	G9
ARCH1036_HMGbox_Sox_Tcf7	1.24584943566277	0.0479233226837061	0.0384663839079494	15	1832	0.229246226213838	0.831285381037095	G1
ARCH1036_HMGbox_Sox_Tcf7	1.29888586956522	0.05	0.0384945291742505	7	1840	0.295346458324001	1	G2
ARCH1036_HMGbox_Sox_Tcf7	0.425636972132995	0.0164948453608247	0.0387533190036667	8	1839	0.998465374711626	1	G3
ARCH1036_HMGbox_Sox_Tcf7	0.334183057959612	0.0129032258064516	0.0386112506278252	2	1845	0.983778697911018	1	G4
ARCH1036_HMGbox_Sox_Tcf7	1.22189524751843	0.0470588235294118	0.038512976971622	4	1843	0.415336901027191	1	G5
ARCH1036_HMGbox_Sox_Tcf7	0.935036178103062	0.036036036036036	0.0385397237881677	8	1839	0.625643410692088	1	G6
ARCH1036_HMGbox_Sox_Tcf7	0.463276575319458	0.0181290790427846	0.0391323024054983	25	1822	0.999996522004409	1	G7
ARCH1036_HMGbox_Sox_Tcf7	0.498864488707392	0.0192307692307692	0.0385490843026291	1	1846	0.870514666713508	1	G8
ARCH1036_HMGbox_Sox_Tcf7	1.99708309025752	0.0769230769230769	0.0385177148103326	1	1846	0.40000552038565	1	G9
ARCH1037_IRF7	1.25325370879461	0.0543130990415336	0.0433376726997858	17	2064	0.20441609041728	0.795571694152795	G1
ARCH1037_IRF7	0.822305945499587	0.0357142857142857	0.0434318709596435	5	2076	0.731559421530164	1	G2
ARCH1037_IRF7	0.758107885474651	0.0329896907216495	0.0435158258524044	16	2065	0.897368242158433	1	G3
ARCH1037_IRF7	0.593709910385637	0.0258064516129032	0.043466432278587	4	2077	0.908241878069848	1	G4
ARCH1037_IRF7	0.812783785313933	0.0352941176470588	0.0434237472311615	3	2078	0.719452722776796	1	G5
ARCH1037_IRF7	0.725453273910362	0.0315315315315315	0.0434645933315171	7	2074	0.851673983287432	1	G6
ARCH1037_IRF7	0.916583328978536	0.0398839738941262	0.0435137457044674	55	2026	0.761036741426709	1	G7
ARCH1037_IRF7	0.442742233727811	0.0192307692307692	0.0434355879466243	1	2080	0.90063950892663	1	G8
ARCH1037_IRF7	0	0	0.0434211075407921	0	2081	1	1	G9
ARCH1038_YBX1	0.56460016478273	0.012779552715655	0.0226346953344812	4	1078	0.92450333879085	1	G1
ARCH1038_YBX1	0.31583850931677	0.00714285714285714	0.0226155358898722	1	1081	0.959268366692447	1	G2
ARCH1038_YBX1	2.12501971320931	0.0474226804123711	0.0223163484637754	23	1059	0.000787424446250842	0.0165786418295914	G3
ARCH1038_YBX1	0.57089605734767	0.0129032258064516	0.0226017076845806	2	1080	0.86736501604546	1	G4
ARCH1038_YBX1	1.56530556615603	0.0352941176470588	0.0225477494044385	3	1079	0.300980475925424	0.963589940011432	G5
ARCH1038_YBX1	0.198835746014284	0.00450450450450451	0.0226543998994069	1	1081	0.993779357257335	1	G6
ARCH1038_YBX1	1.12867802132271	0.0253807106598985	0.0224871134020619	35	1047	0.26174893014455	0.713049241998593	G7
ARCH1038_YBX1	0	0	0.0225948587299267	0	1082	1	1	G8
ARCH1038_YBX1	0	0	0.0225764720610942	0	1082	1	1	G9
ARCH1039_zf_C2H2_Zfp740	0.838455689474642	0.0670926517571885	0.0800193171796918	21	3811	0.827134327590416	1	G1
ARCH1039_zf_C2H2_Zfp740	0.624823529411765	0.05	0.0800225946149501	7	3825	0.937028717418081	1	G2
ARCH1039_zf_C2H2_Zfp740	1.0060344476124	0.0804123711340206	0.0799300375100097	39	3793	0.508786284440947	1	G3
ARCH1039_zf_C2H2_Zfp740	1.04940830651496	0.0838709677419355	0.0799221496735309	13	3819	0.470415761351619	1	G4
ARCH1039_zf_C2H2_Zfp740	1.47301997722166	0.117647058823529	0.0798679316253605	10	3822	0.140205371777188	0.760505100532957	G5
ARCH1039_zf_C2H2_Zfp740	1.18440573872219	0.0945945945945946	0.0798667141689545	21	3811	0.241405933603528	0.814327909555692	G6
ARCH1039_zf_C2H2_Zfp740	1.21399253193688	0.0964467005076142	0.0794458762886598	133	3699	0.0140839751974534	0.0809440538228995	G7
ARCH1039_zf_C2H2_Zfp740	1.20316677051718	0.0961538461538462	0.0799173053229478	5	3827	0.402927212105406	1	G8
ARCH1039_zf_C2H2_Zfp740	0.962311507338915	0.0769230769230769	0.0799357342569795	1	3831	0.661483582290975	1	G9
ARCH104_CG4956	0.798040617529435	0.0287539936102236	0.0360307395120312	9	1716	0.796310630077877	1	G1
